ENSG00000160401,CFAP157,Gene Expression,0.7205804479579219,0.0,0.0,2721,0.9146444670680832,291
ENSG00000211592,IGKC,Gene Expression,0.7202870432629634,0.0,0.0,356507,135.8175369812171,3135
ENSG00000168484,SFTPC,Gene Expression,0.7104802196105402,0.0,0.0,9276,5.6342648664290556,889
ENSG00000211896,IGHG1,Gene Expression,0.694176272783488,0.0,0.0,89689,32.149481069342315,2130
ENSG00000211895,IGHA1,Gene Expression,0.6699962656799413,0.0,0.0,60167,20.971223343802546,1889
ENSG00000149021,SCGB1A1,Gene Expression,0.6543791130390112,0.0,0.0,16396,5.021512793153164,1045
ENSG00000124237,C20orf85,Gene Expression,0.644699652315018,0.0,0.0,1582,0.5049861130004656,229
ENSG00000125999,BPIFB1,Gene Expression,0.6424346422610476,0.0,0.0,2917,0.9860301044066482,371
ENSG00000151632,AKR1C2,Gene Expression,0.6339824055074268,0.0,0.0,93978,12.624894283878103,3033
ENSG00000118785,SPP1,Gene Expression,0.6338516661661001,0.0,0.0,214728,29.13376450009086,3349
ENSG00000164972,C9orf24,Gene Expression,0.6303664371183607,0.0,0.0,1456,0.4852236531076298,299
ENSG00000160188,RSPH1,Gene Expression,0.6296207855118225,0.0,0.0,1019,0.3305758903221236,224
ENSG00000132465,JCHAIN,Gene Expression,0.6212679090095349,0.0,0.0,16497,7.272525754352811,1556
ENSG00000072274,TFRC,Gene Expression,0.6169256546233022,0.0,0.0,289601,35.72672537345307,3586
ENSG00000122735,DNAI1,Gene Expression,0.6094320409815597,0.0,0.0,711,0.22887648443152217,178
ENSG00000115457,IGFBP2,Gene Expression,0.6063319633814926,0.0,0.0,258991,33.92313434074945,3531
ENSG00000154099,DNAAF1,Gene Expression,0.6042219436552801,0.0,0.0,1561,0.5188451298826571,347
ENSG00000186710,CFAP73,Gene Expression,0.5963108007730561,0.0,0.0,962,0.33173654844302286,252
ENSG00000128536,CDHR3,Gene Expression,0.5950665329958826,0.0,0.0,1867,0.6249768511030357,436
ENSG00000181449,SOX2,Gene Expression,0.5914410678535252,0.0,0.0,89374,12.933837787694396,3208
ENSG00000128422,KRT17,Gene Expression,0.5867811774592432,0.0,0.0,96426,12.573733932934928,3117
ENSG00000108602,ALDH3A1,Gene Expression,0.5865026175969359,0.0,0.0,97634,13.332829341445546,3108
ENSG00000181085,MAPK15,Gene Expression,0.5853794296584474,0.0,0.0,1293,0.4128478437187447,346
ENSG00000111341,MGP,Gene Expression,0.5829131967812461,0.0,0.0,13794,6.875385265069658,2747
ENSG00000211897,IGHG3,Gene Expression,0.5814034341211284,0.0,0.0,24075,7.261789371204616,1193
ENSG00000205542,TMSB4X,Gene Expression,0.5812934332589306,0.0,0.0,247179,75.26102590138505,3828
ENSG00000092850,TEKT2,Gene Expression,0.5709580462344755,0.0,0.0,1363,0.44733960794457817,351
ENSG00000117394,SLC2A1,Gene Expression,0.5676910353735422,0.0,0.0,64390,7.983725607911588,2993
ENSG00000166959,MS4A8,Gene Expression,0.5656355239016642,0.0,0.0,1111,0.36963464055014195,288
ENSG00000073282,TP63,Gene Expression,0.565623277601413,0.0,0.0,43000,5.4213318390856635,2788
ENSG00000074410,CA12,Gene Expression,0.5617645193289319,0.0,0.0,43468,5.841456611090777,2873
ENSG00000171962,DRC3,Gene Expression,0.557589006971474,0.0,0.0,589,0.18929144374272522,218
ENSG00000117983,MUC5B,Gene Expression,0.5572664312541348,0.0,0.0,2054,0.6087468412260829,437
ENSG00000154277,UCHL1,Gene Expression,0.5569803783283909,0.0,0.0,66944,9.696243516881161,3119
ENSG00000130821,SLC6A8,Gene Expression,0.5534374082180202,0.0,0.0,52424,6.560177703173649,2855
ENSG00000186081,KRT5,Gene Expression,0.5514049867794417,0.0,0.0,50801,6.783979511285544,2905
ENSG00000081277,PKP1,Gene Expression,0.5498991771268493,0.0,0.0,33442,4.329144661870561,2700
ENSG00000114948,ADAM23,Gene Expression,0.5493152363310888,0.0,0.0,50612,7.12272158138175,2905
ENSG00000171346,KRT15,Gene Expression,0.54633266362334,0.0,0.0,20819,2.6119707521291917,2316
ENSG00000112378,PERP,Gene Expression,0.5447903053311207,0.0,0.0,89375,11.959291527549263,3224
ENSG00000171903,CYP4F11,Gene Expression,0.5437554054903124,0.0,0.0,49576,7.037899977620967,2896
ENSG00000104419,NDRG1,Gene Expression,0.5432562629743041,0.0,0.0,95803,11.29066535524288,3161
ENSG00000087494,PTHLH,Gene Expression,0.5425324429848084,0.0,0.0,34990,4.614232797720993,2651
ENSG00000196344,ADH7,Gene Expression,0.5422494540030287,0.0,0.0,32420,4.244160663314453,2690
ENSG00000133392,MYH11,Gene Expression,0.5415425534655768,0.0,0.0,17950,4.070592700790723,2499
ENSG00000175899,A2M,Gene Expression,0.539811996138843,0.0,0.0,27876,11.786365942665126,3389
ENSG00000102287,GABRE,Gene Expression,0.5385993016753655,0.0,0.0,56810,7.824935371427754,3053
ENSG00000205420,KRT6A,Gene Expression,0.5381472281871783,0.0,0.0,38515,5.305839712457974,2771
ENSG00000122852,SFTPA1,Gene Expression,0.5363873317353899,0.0,0.0,32569,11.989114977802965,2976
ENSG00000114770,ABCC5,Gene Expression,0.5341035468096843,0.0,0.0,81944,11.867884254683686,3337
ENSG00000001084,GCLC,Gene Expression,0.5324808478699146,0.0,0.0,74249,10.397684921334433,3244
ENSG00000152611,CAPSL,Gene Expression,0.5303787859301616,0.0,0.0,508,0.1689647288666437,165
ENSG00000151012,SLC7A11,Gene Expression,0.5297611060938087,0.0,0.0,21984,2.8184358659298994,2505
ENSG00000186529,CYP4F3,Gene Expression,0.5282430717670973,0.0,0.0,20164,2.763475224797216,2460
ENSG00000197748,CFAP43,Gene Expression,0.5256266638415058,0.0,0.0,1359,0.423714352966266,503
ENSG00000153789,FAM92B,Gene Expression,0.5252825838702201,0.0,0.0,748,0.25182065377133794,248
ENSG00000198431,TXNRD1,Gene Expression,0.5235131313814653,0.0,0.0,64101,9.056418006041051,3266
ENSG00000174844,DNAH12,Gene Expression,0.5216413985252959,0.0,0.0,832,0.29384900359271166,261
ENSG00000026025,VIM,Gene Expression,0.5214681231439195,0.0,0.0,69122,22.867751640933214,3769
ENSG00000046604,DSG2,Gene Expression,0.5209366689326287,0.0,0.0,31215,4.084286445231418,2743
ENSG00000165309,ARMC3,Gene Expression,0.5207553345066863,0.0,0.0,632,0.20262088780718673,271
ENSG00000063660,GPC1,Gene Expression,0.5197331635728287,0.0,0.0,66222,9.223473673068298,3140
ENSG00000141294,LRRC46,Gene Expression,0.5187926535153302,0.0,0.0,1002,0.3242073956426558,382
ENSG00000271303,SRXN1,Gene Expression,0.5178440373593759,0.0,0.0,36315,4.884973807015527,2847
ENSG00000243955,GSTA1,Gene Expression,0.5168170235459048,0.0,0.0,23707,3.27018712445818,2537
ENSG00000112539,C6orf118,Gene Expression,0.516451209625543,0.0,0.0,1026,0.3431982618139791,348
ENSG00000100473,COCH,Gene Expression,0.515921804378787,0.0,0.0,21472,2.7316861127896512,2473
ENSG00000196754,S100A2,Gene Expression,0.5143743970271003,0.0,0.0,43361,6.6757384330591885,2941
ENSG00000148053,NTRK2,Gene Expression,0.5137561996857376,0.0,0.0,32263,4.276583868596338,2721
ENSG00000137699,TRIM29,Gene Expression,0.5129649737831481,0.0,0.0,40156,5.499635259952012,2913
ENSG00000131711,MAP1B,Gene Expression,0.5129438889214704,0.0,0.0,41539,5.6207069162060135,2954
ENSG00000065618,COL17A1,Gene Expression,0.509395654449618,0.0,0.0,25263,3.4863149960288142,2631
ENSG00000163453,IGFBP7,Gene Expression,0.509243742013605,0.0,0.0,12173,4.48207619278668,2740
ENSG00000163885,CFAP100,Gene Expression,0.5090153621925523,0.0,0.0,692,0.22678422420344535,273
ENSG00000177565,TBL1XR1,Gene Expression,0.5087571478923671,0.0,0.0,57443,7.628166199808093,3160
ENSG00000010278,CD9,Gene Expression,0.5035983224107854,0.0,0.0,144891,19.157204434018077,3527
ENSG00000179813,FAM216B,Gene Expression,0.5034172702880069,0.0,0.0,725,0.2506484678730242,221
ENSG00000160472,TMEM190,Gene Expression,0.5032917261388313,0.0,0.0,628,0.2033548764619272,228
ENSG00000260220,CCDC187,Gene Expression,0.500453916398708,0.0,0.0,626,0.2123682167039905,278
ENSG00000213190,MLLT11,Gene Expression,0.49959492840481,0.0,0.0,25442,3.5051993348177324,2637
ENSG00000175267,VWA3A,Gene Expression,0.49944868253414293,0.0,0.0,812,0.28521942001979406,292
ENSG00000149591,TAGLN,Gene Expression,0.4984473597615111,0.0,0.0,17001,6.711586408675187,2799
ENSG00000240972,MIF,Gene Expression,0.4982888925120399,0.0,0.0,41222,5.269247414954818,2972
ENSG00000130203,APOE,Gene Expression,0.4973067816274678,0.0,0.0,54155,17.596460097738156,3603
ENSG00000096696,DSP,Gene Expression,0.49642957325605486,0.0,0.0,36067,4.910848437017564,2878
ENSG00000198848,CES1,Gene Expression,0.49531361703173443,0.0,0.0,82943,11.36630107068391,3300
ENSG00000162004,CCDC78,Gene Expression,0.4940425198393225,0.0,0.0,1091,0.38036626219658676,398
ENSG00000181019,NQO1,Gene Expression,0.49306936903605314,0.0,0.0,32867,4.503249914439259,2831
ENSG00000178363,CALML3,Gene Expression,0.49168312264103187,0.0,0.0,36560,5.484534464270221,2872
ENSG00000106853,PTGR1,Gene Expression,0.4912880668103511,0.0,0.0,30291,4.183636083965878,2816
ENSG00000119888,EPCAM,Gene Expression,0.4904814909167084,0.0,0.0,32250,4.420320561306183,2807
ENSG00000007062,PROM1,Gene Expression,0.4903321181359742,0.0,0.0,827,0.27896915114290066,294
ENSG00000105220,GPI,Gene Expression,0.489402490176515,0.0,0.0,25113,3.008211955658226,2569
ENSG00000188817,SNTN,Gene Expression,0.4890280687622681,0.0,0.0,539,0.18262318866714353,225
ENSG00000146674,IGFBP3,Gene Expression,0.4879533356466334,0.0,0.0,33938,4.503974746751913,2825
ENSG00000181626,ANKRD62,Gene Expression,0.48686893837286255,0.0,0.0,21040,3.12070393512788,2576
ENSG00000160180,TFF3,Gene Expression,0.4853330275702493,0.0,0.0,2539,0.68796536412923,809
ENSG00000211899,IGHM,Gene Expression,0.4841326316529538,0.0,0.0,5577,4.19014587361932,845
ENSG00000102172,SMS,Gene Expression,0.48235019752377006,0.0,0.0,40634,5.3192305984388755,2949
ENSG00000103222,ABCC1,Gene Expression,0.4813518011515036,0.0,0.0,54542,7.996898791443846,3227
ENSG00000163918,RFC4,Gene Expression,0.47772330306652705,0.0,0.0,25577,3.699020627599532,2731
ENSG00000188385,JAKMIP3,Gene Expression,0.4774489267965174,0.0,0.0,17676,2.5801250543032976,2545
ENSG00000023909,GCLM,Gene Expression,0.4761886860492051,0.0,0.0,23801,3.027499339202426,2637
